datum,bundesland_id,bundesland_name,behandlungsgruppe,behandlungsgruppe_level_2,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_erstaufnahmen,intensivbetten_belegt,intensivbetten_frei,intensivbetten_7_tage_notfallreserve,kapazitaeten_frei_invasive_beatmung_gesamt,kapazitaeten_frei_invasive_beatmung_covid,kapazitaeten_frei_invasive_beatmung_isolationspflichtige_kinder,betriebssituation_regulaerer_betrieb,betriebssituation_teilweise_eingeschraenkt,betriebssituation_eingeschraenkt,betriebssituation_keine_angabe,einschraenkung_beatmungsgeraet,einschraenkung_material,einschraenkung_personal,einschraenkung_raum
2024-11-30,00,Deutschland,Erwachsene,ERWACHSENE,932,314,18,12275,1900,5377,1863,NA,NA,402,137,199,193,10,3,290,89
2024-11-30,00,Deutschland,Kinder,NICU,164,1,0,1007,580,158,450,NA,NA,92,16,19,37,3,1,31,11
2024-11-30,00,Deutschland,Kinder,PICU,132,5,0,379,246,131,188,NA,NA,66,14,15,37,0,0,27,7
2024-12-01,00,Deutschland,Erwachsene,ERWACHSENE,926,298,43,12001,2045,5315,1962,NA,NA,397,136,197,195,10,3,285,90
2024-12-01,00,Deutschland,Kinder,NICU,164,1,1,1003,580,162,437,NA,NA,92,18,17,37,3,1,31,11
2024-12-01,00,Deutschland,Kinder,PICU,132,5,1,378,247,131,182,NA,NA,65,15,14,38,0,0,27,8
2024-12-02,00,Deutschland,Erwachsene,ERWACHSENE,927,309,30,12127,2094,5328,2022,NA,NA,406,145,187,188,8,3,278,91
2024-12-02,00,Deutschland,Kinder,NICU,163,1,0,1001,569,162,441,NA,NA,91,21,15,36,3,1,32,12
2024-12-02,00,Deutschland,Kinder,PICU,132,6,0,396,241,132,183,NA,NA,65,16,15,36,0,0,29,10
2024-12-03,00,Deutschland,Erwachsene,ERWACHSENE,925,300,43,12297,1925,5304,1905,NA,NA,397,149,189,189,8,1,279,96
2024-12-03,00,Deutschland,Kinder,NICU,163,0,0,998,568,161,446,NA,NA,88,22,15,38,4,1,31,13
2024-12-03,00,Deutschland,Kinder,PICU,132,6,0,401,239,134,184,NA,NA,67,16,13,36,1,0,28,8
2024-12-04,00,Deutschland,Erwachsene,ERWACHSENE,926,310,33,12390,1894,5289,1892,NA,NA,397,144,193,191,10,1,275,99
2024-12-04,00,Deutschland,Kinder,NICU,161,0,0,975,556,153,441,NA,NA,87,21,15,38,3,1,31,12
2024-12-04,00,Deutschland,Kinder,PICU,131,5,1,369,252,130,181,NA,NA,65,15,15,36,1,0,28,11
2024-12-05,00,Deutschland,Erwachsene,ERWACHSENE,925,307,45,12343,1911,5313,1868,NA,NA,402,139,194,189,8,1,275,96
2024-12-05,00,Deutschland,Kinder,NICU,160,0,0,971,556,151,444,NA,NA,86,18,17,39,2,1,30,10
2024-12-05,00,Deutschland,Kinder,PICU,130,3,0,374,240,129,183,NA,NA,68,13,14,35,1,0,25,9
2024-12-06,00,Deutschland,Erwachsene,ERWACHSENE,921,283,23,12364,1796,5300,1794,NA,NA,392,149,193,186,6,0,284,97
2024-12-06,00,Deutschland,Kinder,NICU,159,0,0,973,555,146,442,NA,NA,88,18,15,38,2,1,29,9
2024-12-06,00,Deutschland,Kinder,PICU,129,3,1,378,227,127,177,NA,NA,67,13,14,35,2,0,27,7
2024-12-07,00,Deutschland,Erwachsene,ERWACHSENE,924,295,24,12206,1925,5318,1842,NA,NA,390,148,193,192,6,0,282,98
2024-12-07,00,Deutschland,Kinder,NICU,159,0,0,948,579,145,437,NA,NA,91,15,16,37,2,1,28,9
2024-12-07,00,Deutschland,Kinder,PICU,129,4,1,370,236,125,176,NA,NA,67,14,13,35,1,0,27,8
2024-12-08,00,Deutschland,Erwachsene,ERWACHSENE,920,303,37,11959,2047,5294,1893,NA,NA,393,152,185,189,7,0,287,90
2024-12-08,00,Deutschland,Kinder,NICU,159,0,3,962,563,155,431,NA,NA,90,15,16,38,2,1,28,9
2024-12-08,00,Deutschland,Kinder,PICU,130,3,0,363,240,126,183,NA,NA,68,14,13,35,1,0,26,8
2024-12-09,00,Deutschland,Erwachsene,ERWACHSENE,920,299,29,11925,2089,5309,1979,NA,NA,406,145,176,192,7,0,274,88
2024-12-09,00,Deutschland,Kinder,NICU,162,4,0,977,583,160,448,NA,NA,93,16,16,37,3,1,29,9
2024-12-09,00,Deutschland,Kinder,PICU,132,3,0,376,237,124,163,NA,NA,68,14,15,35,1,0,27,10
2024-12-10,00,Deutschland,Erwachsene,ERWACHSENE,918,303,37,12103,1871,5252,1864,NA,NA,394,149,187,187,7,0,288,97
2024-12-10,00,Deutschland,Kinder,NICU,162,2,0,984,586,162,451,NA,NA,91,15,17,39,3,1,29,10
2024-12-10,00,Deutschland,Kinder,PICU,132,3,0,369,233,126,167,NA,NA,69,12,16,35,1,0,27,10
2024-12-11,00,Deutschland,Erwachsene,ERWACHSENE,918,290,39,12145,1834,5259,1822,NA,NA,391,149,185,192,8,0,286,100
2024-12-11,00,Deutschland,Kinder,NICU,162,2,0,979,579,168,452,NA,NA,91,17,15,39,3,1,30,9
2024-12-11,00,Deutschland,Kinder,PICU,132,2,0,378,224,127,168,NA,NA,68,12,16,36,0,0,27,9
2024-12-12,00,Deutschland,Erwachsene,ERWACHSENE,919,291,29,12143,1894,5281,1856,NA,NA,383,151,194,190,8,0,289,102
2024-12-12,00,Deutschland,Kinder,NICU,164,2,0,1018,566,168,448,NA,NA,89,19,16,40,3,1,31,11
2024-12-12,00,Deutschland,Kinder,PICU,134,1,0,403,224,137,166,NA,NA,66,15,16,37,0,0,29,10
2024-12-13,00,Deutschland,Erwachsene,ERWACHSENE,918,279,21,12041,1936,5303,1922,NA,NA,366,150,211,190,10,0,303,105
2024-12-13,00,Deutschland,Kinder,NICU,163,2,0,1004,581,174,452,NA,NA,88,21,16,38,3,1,32,12
2024-12-13,00,Deutschland,Kinder,PICU,132,2,0,400,213,132,158,NA,NA,63,16,16,37,0,0,29,9
2024-12-14,00,Deutschland,Erwachsene,ERWACHSENE,920,281,14,11975,1970,5319,1919,NA,NA,372,150,210,187,7,0,304,103
2024-12-14,00,Deutschland,Kinder,NICU,162,2,0,998,587,170,452,NA,NA,87,20,15,40,3,1,31,10
2024-12-14,00,Deutschland,Kinder,PICU,131,2,0,377,235,127,180,NA,NA,63,14,16,38,1,0,28,8
2024-12-15,00,Deutschland,Erwachsene,ERWACHSENE,915,276,22,11640,2067,5286,2028,NA,NA,384,146,197,187,6,0,286,93
2024-12-15,00,Deutschland,Kinder,NICU,163,2,0,1025,576,168,453,NA,NA,89,20,14,40,3,1,31,11
2024-12-15,00,Deutschland,Kinder,PICU,132,3,0,361,252,129,193,NA,NA,64,14,16,38,1,0,29,7
2024-12-16,00,Deutschland,Erwachsene,ERWACHSENE,918,275,41,11819,2113,5297,2077,NA,NA,392,154,186,185,7,0,286,92
2024-12-16,00,Deutschland,Kinder,NICU,160,1,0,1008,558,167,435,NA,NA,88,18,15,39,2,1,29,9
2024-12-16,00,Deutschland,Kinder,PICU,130,2,1,363,242,130,184,NA,NA,61,14,17,38,1,0,30,8
2024-12-17,00,Deutschland,Erwachsene,ERWACHSENE,921,284,34,12096,1896,5267,1949,NA,NA,390,151,192,187,7,0,282,100
2024-12-17,00,Deutschland,Kinder,NICU,159,0,1,995,567,161,440,NA,NA,91,16,15,37,2,1,28,7
2024-12-17,00,Deutschland,Kinder,PICU,129,4,1,363,243,129,186,NA,NA,62,13,19,35,1,0,31,7
2024-12-18,00,Deutschland,Erwachsene,ERWACHSENE,923,286,37,12187,1864,5293,1896,NA,NA,381,156,195,190,7,0,289,107
2024-12-18,00,Deutschland,Kinder,NICU,160,1,1,999,567,163,450,NA,NA,92,15,16,37,2,1,27,8
2024-12-18,00,Deutschland,Kinder,PICU,130,5,1,368,241,129,193,NA,NA,60,16,19,35,1,0,31,10
2024-12-19,00,Deutschland,Erwachsene,ERWACHSENE,915,269,18,12089,1879,5269,1870,NA,NA,384,160,181,189,9,0,285,101
2024-12-19,00,Deutschland,Kinder,NICU,160,3,0,985,575,170,447,NA,NA,91,15,14,40,2,1,26,8
2024-12-19,00,Deutschland,Kinder,PICU,130,5,0,364,243,128,184,NA,NA,62,15,17,36,1,0,29,10
2024-12-20,00,Deutschland,Erwachsene,ERWACHSENE,914,244,30,12037,1887,5299,1876,NA,NA,378,156,187,192,9,0,297,103
2024-12-20,00,Deutschland,Kinder,NICU,161,3,0,997,581,178,445,NA,NA,92,16,14,39,2,1,27,8
2024-12-20,00,Deutschland,Kinder,PICU,131,4,0,376,242,133,182,NA,NA,63,15,17,36,1,0,30,9
2024-12-21,00,Deutschland,Erwachsene,ERWACHSENE,919,260,12,11840,1982,5328,1875,NA,NA,382,150,197,189,11,0,291,106
2024-12-21,00,Deutschland,Kinder,NICU,161,3,0,1012,568,178,441,NA,NA,91,17,13,40,2,1,28,8
2024-12-21,00,Deutschland,Kinder,PICU,131,2,0,365,250,137,191,NA,NA,60,18,17,36,1,0,32,11
2024-12-22,00,Deutschland,Erwachsene,ERWACHSENE,920,257,23,11690,2128,5355,2005,NA,NA,381,153,195,190,11,0,295,101
2024-12-22,00,Deutschland,Kinder,NICU,160,3,0,1005,563,174,444,NA,NA,89,18,14,39,2,1,29,9
2024-12-22,00,Deutschland,Kinder,PICU,130,3,0,367,242,132,188,NA,NA,57,18,19,36,1,0,33,12
2024-12-23,00,Deutschland,Erwachsene,ERWACHSENE,919,253,19,11581,2265,5358,2083,NA,NA,395,154,182,187,10,0,282,91
2024-12-23,00,Deutschland,Kinder,NICU,159,2,0,977,566,174,446,NA,NA,86,21,14,38,2,1,30,10
2024-12-23,00,Deutschland,Kinder,PICU,129,2,0,364,245,132,186,NA,NA,59,19,16,35,1,0,32,11
2024-12-24,00,Deutschland,Erwachsene,ERWACHSENE,918,251,20,11590,2262,5364,2125,NA,NA,404,150,180,183,11,0,273,92
2024-12-24,00,Deutschland,Kinder,NICU,160,2,0,992,563,175,438,NA,NA,88,20,13,39,3,1,29,8
2024-12-24,00,Deutschland,Kinder,PICU,130,3,0,365,256,137,185,NA,NA,62,18,14,36,1,0,28,11
2024-12-25,00,Deutschland,Erwachsene,ERWACHSENE,915,247,20,11513,2295,5337,2182,NA,NA,402,146,181,185,8,0,274,79
2024-12-25,00,Deutschland,Kinder,NICU,158,1,0,977,561,172,431,NA,NA,88,18,13,39,2,1,27,7
2024-12-25,00,Deutschland,Kinder,PICU,126,3,0,337,255,132,182,NA,NA,59,18,13,36,1,0,27,10
2024-12-26,00,Deutschland,Erwachsene,ERWACHSENE,911,244,32,11491,2258,5323,2148,NA,NA,412,133,180,185,9,1,269,73
2024-12-26,00,Deutschland,Kinder,NICU,159,1,0,980,564,172,434,NA,NA,90,17,12,40,2,1,25,7
2024-12-26,00,Deutschland,Kinder,PICU,127,2,0,333,258,129,183,NA,NA,56,17,15,39,3,0,27,12
2024-12-27,00,Deutschland,Erwachsene,ERWACHSENE,907,238,21,11526,2217,5320,2084,NA,NA,403,138,183,182,7,1,276,75
2024-12-27,00,Deutschland,Kinder,NICU,156,1,0,940,573,171,439,NA,NA,92,15,12,37,2,1,24,7
2024-12-27,00,Deutschland,Kinder,PICU,123,1,0,297,254,118,176,NA,NA,56,15,14,38,3,0,25,10
2024-12-28,00,Deutschland,Erwachsene,ERWACHSENE,909,240,28,11485,2288,5333,2129,NA,NA,409,139,184,176,7,1,274,77
2024-12-28,00,Deutschland,Kinder,NICU,161,1,0,970,596,176,470,NA,NA,94,17,12,38,3,1,27,9
2024-12-28,00,Deutschland,Kinder,PICU,128,2,0,323,262,122,196,NA,NA,60,17,14,37,2,0,27,11
2024-12-29,00,Deutschland,Erwachsene,ERWACHSENE,905,250,16,11422,2398,5297,2111,NA,NA,405,135,186,178,5,1,271,81
2024-12-29,00,Deutschland,Kinder,NICU,161,1,0,977,590,185,468,NA,NA,95,19,11,36,3,1,28,10
2024-12-29,00,Deutschland,Kinder,PICU,129,2,0,325,266,126,197,NA,NA,63,18,13,35,2,0,27,11
2024-12-30,00,Deutschland,Erwachsene,ERWACHSENE,912,249,21,11569,2212,5329,2077,NA,NA,409,135,189,178,6,0,272,74
2024-12-30,00,Deutschland,Kinder,NICU,160,1,0,980,583,178,460,NA,NA,94,19,11,36,3,1,28,9
2024-12-30,00,Deutschland,Kinder,PICU,129,2,0,331,283,136,202,NA,NA,62,18,14,35,2,0,27,12
2024-12-31,00,Deutschland,Erwachsene,ERWACHSENE,908,232,20,11641,2175,5314,2026,NA,NA,409,136,180,182,6,0,271,76
2024-12-31,00,Deutschland,Kinder,NICU,161,0,0,976,596,173,444,NA,NA,96,18,11,36,3,1,27,8
2024-12-31,00,Deutschland,Kinder,PICU,130,2,0,340,284,134,212,NA,NA,63,20,13,34,1,0,28,12
2025-01-01,00,Deutschland,Erwachsene,ERWACHSENE,903,231,27,11566,2147,5263,1990,NA,NA,410,138,170,184,7,0,263,74
2025-01-01,00,Deutschland,Kinder,NICU,161,0,0,959,611,177,466,NA,NA,94,20,11,36,3,1,28,9
2025-01-01,00,Deutschland,Kinder,PICU,130,1,0,334,279,129,201,NA,NA,64,19,14,33,1,0,28,12
2025-01-02,00,Deutschland,Erwachsene,ERWACHSENE,908,233,22,11742,2129,5286,1997,NA,NA,390,150,179,188,5,0,268,90
2025-01-02,00,Deutschland,Kinder,NICU,160,0,0,952,609,165,466,NA,NA,96,18,10,36,2,1,24,9
2025-01-02,00,Deutschland,Kinder,PICU,130,1,0,340,273,134,202,NA,NA,64,19,15,32,2,0,27,12
2025-01-03,00,Deutschland,Erwachsene,ERWACHSENE,903,214,20,11822,1976,5215,1912,NA,NA,388,152,182,180,6,0,276,87
2025-01-03,00,Deutschland,Kinder,NICU,160,0,0,963,600,176,462,NA,NA,96,18,10,36,2,1,25,9
2025-01-03,00,Deutschland,Kinder,PICU,129,0,0,337,269,122,195,NA,NA,63,21,13,32,2,0,27,13
2025-01-04,00,Deutschland,Erwachsene,ERWACHSENE,903,214,12,11854,1894,5256,1843,NA,NA,383,150,183,186,6,0,275,87
2025-01-04,00,Deutschland,Kinder,NICU,159,0,0,955,588,169,448,NA,NA,94,16,11,38,1,1,24,9
2025-01-04,00,Deutschland,Kinder,PICU,129,1,1,323,281,119,207,NA,NA,57,23,13,36,2,0,28,15
2025-01-05,00,Deutschland,Erwachsene,ERWACHSENE,904,213,31,11734,1990,5267,1879,NA,NA,382,146,190,185,8,0,280,87
2025-01-05,00,Deutschland,Kinder,NICU,159,0,0,970,577,167,441,NA,NA,95,15,11,38,1,1,23,9
2025-01-05,00,Deutschland,Kinder,PICU,128,1,1,323,265,114,200,NA,NA,56,22,14,36,1,0,31,14
2025-01-06,00,Deutschland,Erwachsene,ERWACHSENE,905,226,17,11934,1966,5300,1888,NA,NA,379,134,206,185,7,0,277,98
2025-01-06,00,Deutschland,Kinder,NICU,158,0,0,934,592,161,442,NA,NA,95,16,10,37,1,1,23,11
2025-01-06,00,Deutschland,Kinder,PICU,127,2,0,329,264,122,198,NA,NA,57,20,15,35,1,0,29,14
2025-01-07,00,Deutschland,Erwachsene,ERWACHSENE,906,223,24,12123,1786,5271,1812,NA,NA,386,127,206,186,7,0,263,105
2025-01-07,00,Deutschland,Kinder,NICU,159,1,0,943,599,156,451,NA,NA,91,18,11,39,1,1,26,10
2025-01-07,00,Deutschland,Kinder,PICU,127,1,1,342,255,120,191,NA,NA,55,21,14,37,3,0,29,13
2025-01-08,00,Deutschland,Erwachsene,ERWACHSENE,911,213,20,12377,1691,5263,1753,NA,NA,383,132,208,187,8,0,264,104
2025-01-08,00,Deutschland,Kinder,NICU,160,0,0,956,600,159,460,NA,NA,93,16,11,40,1,1,24,8
2025-01-08,00,Deutschland,Kinder,PICU,127,1,0,363,238,123,176,NA,NA,56,22,13,36,2,0,30,13
2025-01-09,00,Deutschland,Erwachsene,ERWACHSENE,915,200,23,12515,1651,5310,1724,NA,NA,383,133,209,189,9,0,269,108
2025-01-09,00,Deutschland,Kinder,NICU,161,0,0,962,606,159,460,NA,NA,93,17,11,40,1,1,25,8
2025-01-09,00,Deutschland,Kinder,PICU,127,1,0,353,234,127,173,NA,NA,58,19,14,36,2,0,28,13
2025-01-10,00,Deutschland,Erwachsene,ERWACHSENE,914,197,15,12585,1593,5296,1708,NA,NA,379,141,206,187,10,0,272,120
2025-01-10,00,Deutschland,Kinder,NICU,161,0,0,963,609,158,456,NA,NA,95,18,8,40,1,1,23,8
2025-01-10,00,Deutschland,Kinder,PICU,127,0,0,361,227,126,170,NA,NA,57,20,14,36,1,0,30,12
2025-01-11,00,Deutschland,Erwachsene,ERWACHSENE,910,192,16,12394,1705,5276,1761,NA,NA,366,141,210,192,12,0,277,121
2025-01-11,00,Deutschland,Kinder,NICU,161,0,0,948,618,162,457,NA,NA,95,18,8,40,1,1,23,8
2025-01-11,00,Deutschland,Kinder,PICU,128,0,0,362,232,131,176,NA,NA,60,18,13,37,0,0,27,10
2025-01-12,00,Deutschland,Erwachsene,ERWACHSENE,908,198,17,12123,1871,5253,1893,NA,NA,367,137,210,193,13,0,274,116
2025-01-12,00,Deutschland,Kinder,NICU,161,0,0,960,607,168,458,NA,NA,94,19,8,40,1,1,24,8
2025-01-12,00,Deutschland,Kinder,PICU,128,0,0,356,235,139,177,NA,NA,61,18,12,37,0,0,26,9
2025-01-13,00,Deutschland,Erwachsene,ERWACHSENE,910,196,13,12207,1882,5290,1914,NA,NA,374,131,209,195,13,0,268,114
2025-01-13,00,Deutschland,Kinder,NICU,161,0,0,966,603,163,461,NA,NA,95,18,8,40,1,1,23,6
2025-01-13,00,Deutschland,Kinder,PICU,129,0,0,375,233,138,179,NA,NA,63,16,14,36,0,0,24,11
2025-01-14,00,Deutschland,Erwachsene,ERWACHSENE,909,174,13,12554,1709,5262,1806,NA,NA,366,146,201,195,11,0,266,120
2025-01-14,00,Deutschland,Kinder,NICU,161,0,0,972,600,164,467,NA,NA,95,18,8,40,1,1,22,7
2025-01-14,00,Deutschland,Kinder,PICU,129,0,0,386,236,126,174,NA,NA,63,17,13,36,0,0,23,10
2025-01-15,00,Deutschland,Erwachsene,ERWACHSENE,909,166,21,12604,1715,5252,1806,NA,NA,377,140,201,190,9,0,263,117
2025-01-15,00,Deutschland,Kinder,NICU,161,0,0,952,616,168,485,NA,NA,95,18,8,40,1,1,22,8
2025-01-15,00,Deutschland,Kinder,PICU,130,0,0,390,248,127,178,NA,NA,63,18,13,36,0,0,24,12
2025-01-16,00,Deutschland,Erwachsene,ERWACHSENE,911,154,14,12673,1707,5273,1793,NA,NA,380,134,204,192,7,0,262,114
2025-01-16,00,Deutschland,Kinder,NICU,161,0,0,953,626,168,484,NA,NA,96,18,8,39,1,1,23,7
2025-01-16,00,Deutschland,Kinder,PICU,130,0,0,380,244,127,170,NA,NA,65,17,13,35,0,0,25,11
2025-01-17,00,Deutschland,Erwachsene,ERWACHSENE,904,154,14,12620,1641,5246,1739,NA,NA,361,141,212,189,10,0,272,128
2025-01-17,00,Deutschland,Kinder,NICU,160,0,0,958,623,167,470,NA,NA,98,16,8,38,1,1,21,8
2025-01-17,00,Deutschland,Kinder,PICU,129,1,0,390,229,126,166,NA,NA,67,15,13,34,0,0,23,10
2025-01-18,00,Deutschland,Erwachsene,ERWACHSENE,910,145,9,12413,1771,5221,1800,NA,NA,357,149,210,193,12,0,275,128
2025-01-18,00,Deutschland,Kinder,NICU,160,0,0,975,602,165,454,NA,NA,95,17,10,38,1,1,24,10
2025-01-18,00,Deutschland,Kinder,PICU,129,2,1,376,243,125,174,NA,NA,67,15,13,34,0,0,24,10
2025-01-19,00,Deutschland,Erwachsene,ERWACHSENE,912,151,15,12270,1920,5239,1895,NA,NA,356,152,209,194,11,0,280,125
2025-01-19,00,Deutschland,Kinder,NICU,159,0,0,967,593,162,460,NA,NA,96,17,10,36,1,1,23,10
2025-01-19,00,Deutschland,Kinder,PICU,128,2,1,375,237,126,172,NA,NA,66,16,13,33,0,0,25,10
2025-01-20,00,Deutschland,Erwachsene,ERWACHSENE,912,154,15,12343,1947,5241,1932,NA,NA,363,146,207,195,13,1,276,126
2025-01-20,00,Deutschland,Kinder,NICU,160,0,0,1039,588,166,464,NA,NA,96,16,10,38,1,1,22,9
2025-01-20,00,Deutschland,Kinder,PICU,129,3,1,385,233,129,182,NA,NA,66,15,13,35,0,0,24,7
2025-01-21,00,Deutschland,Erwachsene,ERWACHSENE,911,147,18,12455,1787,5197,1830,NA,NA,373,140,204,193,11,1,265,122
2025-01-21,00,Deutschland,Kinder,NICU,160,0,0,998,579,170,459,NA,NA,94,16,9,41,1,1,21,9
2025-01-21,00,Deutschland,Kinder,PICU,128,2,0,390,213,129,167,NA,NA,65,15,16,32,0,0,24,11
2025-01-22,00,Deutschland,Erwachsene,ERWACHSENE,908,147,20,12585,1614,5170,1730,NA,NA,370,137,205,195,12,1,267,122
2025-01-22,00,Deutschland,Kinder,NICU,160,0,0,1027,551,178,426,NA,NA,94,15,10,41,1,1,20,10
2025-01-22,00,Deutschland,Kinder,PICU,128,1,1,399,205,126,161,NA,NA,64,15,15,34,0,0,24,10
2025-01-23,00,Deutschland,Erwachsene,ERWACHSENE,902,144,9,12524,1615,5140,1700,NA,NA,365,144,198,194,13,1,264,123
2025-01-23,00,Deutschland,Kinder,NICU,158,0,0,1021,523,167,424,NA,NA,96,14,8,40,1,1,16,8
2025-01-23,00,Deutschland,Kinder,PICU,128,2,1,409,211,126,171,NA,NA,66,14,15,33,0,0,24,9
2025-01-24,00,Deutschland,Erwachsene,ERWACHSENE,900,135,11,12549,1579,5130,1679,NA,NA,364,146,199,190,12,1,264,127
2025-01-24,00,Deutschland,Kinder,NICU,158,0,1,1047,502,169,414,NA,NA,95,14,8,41,1,1,16,8
2025-01-24,00,Deutschland,Kinder,PICU,127,3,0,394,210,128,165,NA,NA,64,15,15,33,0,0,25,9
2025-01-25,00,Deutschland,Erwachsene,ERWACHSENE,899,137,7,12371,1674,5130,1701,NA,NA,364,150,190,194,12,0,262,124
2025-01-25,00,Deutschland,Kinder,NICU,160,1,0,1030,534,166,431,NA,NA,95,15,9,41,2,1,19,8
2025-01-25,00,Deutschland,Kinder,PICU,129,4,0,404,208,129,157,NA,NA,64,15,17,33,0,0,27,10
2025-01-26,00,Deutschland,Erwachsene,ERWACHSENE,893,126,14,12074,1810,5102,1770,NA,NA,359,149,191,193,14,0,267,123
2025-01-26,00,Deutschland,Kinder,NICU,161,1,0,1023,552,172,426,NA,NA,96,15,11,39,2,1,21,9
2025-01-26,00,Deutschland,Kinder,PICU,130,3,0,397,217,128,162,NA,NA,64,15,19,32,0,0,29,11
2025-01-27,00,Deutschland,Erwachsene,ERWACHSENE,900,123,15,12330,1718,5138,1709,NA,NA,358,143,208,190,15,1,274,131
2025-01-27,00,Deutschland,Kinder,NICU,161,1,0,1039,552,172,432,NA,NA,95,17,10,39,2,1,22,9
2025-01-27,00,Deutschland,Kinder,PICU,131,3,0,399,220,133,161,NA,NA,68,14,17,32,0,0,28,10
2025-01-28,00,Deutschland,Erwachsene,ERWACHSENE,901,121,10,12618,1484,5111,1549,NA,NA,361,139,212,188,13,1,272,131
2025-01-28,00,Deutschland,Kinder,NICU,161,0,0,1035,547,169,433,NA,NA,95,18,10,38,2,1,22,10
2025-01-28,00,Deutschland,Kinder,PICU,130,2,0,420,195,128,159,NA,NA,65,14,18,33,0,0,28,11
2025-01-29,00,Deutschland,Erwachsene,ERWACHSENE,903,115,18,12731,1444,5102,1528,NA,NA,349,137,225,191,14,1,286,138
2025-01-29,00,Deutschland,Kinder,NICU,161,0,0,1043,543,159,427,NA,NA,95,19,10,37,2,1,23,10
2025-01-29,00,Deutschland,Kinder,PICU,130,0,0,421,192,129,147,NA,NA,65,11,21,33,0,0,28,12
2025-01-30,00,Deutschland,Erwachsene,ERWACHSENE,903,118,13,12741,1447,5092,1535,NA,NA,346,143,224,189,13,1,288,136
2025-01-30,00,Deutschland,Kinder,NICU,161,0,1,1039,539,161,427,NA,NA,93,20,10,38,2,1,24,10
2025-01-30,00,Deutschland,Kinder,PICU,130,0,1,409,205,128,152,NA,NA,64,11,20,35,0,0,28,11
2025-01-31,00,Deutschland,Erwachsene,ERWACHSENE,897,124,7,12540,1514,5089,1522,NA,NA,347,137,220,192,14,1,279,128
2025-01-31,00,Deutschland,Kinder,NICU,162,0,0,1030,562,156,444,NA,NA,94,19,11,38,2,1,24,10
2025-01-31,00,Deutschland,Kinder,PICU,131,1,0,418,202,126,146,NA,NA,64,11,21,35,0,0,29,12
2025-02-01,00,Deutschland,Erwachsene,ERWACHSENE,897,111,2,12394,1603,5114,1622,NA,NA,339,134,227,196,17,1,283,122
2025-02-01,00,Deutschland,Kinder,NICU,162,1,0,1009,579,159,456,NA,NA,96,18,11,37,2,1,24,10
2025-02-01,00,Deutschland,Kinder,PICU,131,1,0,418,193,127,150,NA,NA,63,15,18,35,0,0,28,12
2025-02-02,00,Deutschland,Erwachsene,ERWACHSENE,896,103,12,12271,1698,5165,1679,NA,NA,348,128,221,198,14,1,276,117
2025-02-02,00,Deutschland,Kinder,NICU,162,1,0,1020,566,159,444,NA,NA,95,18,13,36,3,1,26,11
2025-02-02,00,Deutschland,Kinder,PICU,131,2,0,424,193,127,146,NA,NA,64,13,20,34,0,0,28,12
2025-02-03,00,Deutschland,Erwachsene,ERWACHSENE,894,105,12,12341,1707,5153,1679,NA,NA,355,128,214,196,16,0,271,113
2025-02-03,00,Deutschland,Kinder,NICU,161,1,0,1014,561,156,449,NA,NA,96,17,13,35,3,1,26,10
2025-02-03,00,Deutschland,Kinder,PICU,130,2,0,419,191,126,148,NA,NA,65,13,19,33,0,0,27,12
2025-02-04,00,Deutschland,Erwachsene,ERWACHSENE,893,103,7,12454,1627,5113,1661,NA,NA,352,131,215,194,15,0,268,124
2025-02-04,00,Deutschland,Kinder,NICU,160,1,0,1004,554,160,436,NA,NA,97,17,12,34,2,1,26,9
2025-02-04,00,Deutschland,Kinder,PICU,129,2,0,401,206,123,157,NA,NA,64,13,18,34,0,0,27,10
2025-02-05,00,Deutschland,Erwachsene,ERWACHSENE,895,95,13,12465,1666,5162,1667,NA,NA,364,123,213,194,13,0,261,118
2025-02-05,00,Deutschland,Kinder,NICU,160,1,1,1006,556,159,447,NA,NA,97,16,13,34,1,1,26,9
2025-02-05,00,Deutschland,Kinder,PICU,129,2,0,411,194,122,150,NA,NA,63,12,20,34,0,0,26,11
2025-02-06,00,Deutschland,Erwachsene,ERWACHSENE,897,99,8,12507,1621,5189,1617,NA,NA,359,134,210,193,12,0,268,123
2025-02-06,00,Deutschland,Kinder,NICU,160,1,0,1017,546,158,452,NA,NA,93,19,13,35,1,1,28,10
2025-02-06,00,Deutschland,Kinder,PICU,129,1,0,404,197,120,145,NA,NA,62,12,20,35,0,0,27,10
2025-02-07,00,Deutschland,Erwachsene,ERWACHSENE,892,97,7,12385,1640,5135,1650,NA,NA,352,137,206,196,14,0,269,123
2025-02-07,00,Deutschland,Kinder,NICU,160,0,0,1017,545,159,436,NA,NA,96,19,11,34,1,1,26,10
2025-02-07,00,Deutschland,Kinder,PICU,129,1,0,400,205,122,151,NA,NA,65,14,15,35,0,0,24,9
2025-02-08,00,Deutschland,Erwachsene,ERWACHSENE,893,98,4,12330,1679,5167,1683,NA,NA,347,139,207,199,12,0,275,116
2025-02-08,00,Deutschland,Kinder,NICU,160,0,0,1006,558,157,426,NA,NA,94,20,12,34,3,1,28,10
2025-02-08,00,Deutschland,Kinder,PICU,129,1,1,399,202,120,149,NA,NA,64,13,17,35,0,0,25,10
2025-02-09,00,Deutschland,Erwachsene,ERWACHSENE,894,104,12,12162,1784,5127,1721,NA,NA,354,142,197,200,13,0,271,109
